index,categorie_hdv,category_philo_y,category_educ_y,category_body,category_gen
56684,0,0,5,0,2
56685,0,1,5,5,2
56686,0,1,3,2,2
56687,1,2,2,3,4
56688,3,0,1,4,1
56689,2,1,0,0,0
56690,3,0,0,0,0
56691,0,4,0,1,0
56692,3,1,1,3,1
56693,1,5,4,1,3
56694,0,2,2,4,4
56695,2,0,0,5,0
56696,1,1,0,1,0
56697,3,0,3,0,1
56698,2,4,0,5,0
56699,0,0,1,1,2
56700,3,3,0,2,0
56701,3,3,0,5,0
56702,3,2,2,3,4
56703,3,3,0,0,0
56704,3,1,5,5,1
56705,3,4,1,4,1
56706,0,1,5,3,2
56707,0,5,4,1,3
56708,0,1,0,1,0
56709,3,2,2,4,4
56710,3,4,0,5,0
56711,1,0,5,5,2
56712,0,5,4,1,3
56713,0,1,5,5,2
56714,2,0,4,0,3
56715,3,3,0,5,0
56716,0,5,4,5,3
56717,3,4,0,0,0
56718,2,5,4,0,3
56719,0,0,0,3,0
56720,0,1,0,3,0
56721,5,5,5,1,3
56722,3,4,1,1,1
56723,3,1,3,3,1
56724,0,4,3,3,2
56725,0,3,0,1,0
56726,1,1,1,3,2
56727,3,3,2,4,4
56728,0,1,3,3,2
56729,2,5,4,5,3
56730,0,0,1,3,2
56731,1,4,1,4,2
56732,3,1,1,3,1
56733,5,0,1,1,2
56734,0,1,0,1,0
56735,0,5,5,5,2
56736,4,5,4,2,3
56737,0,1,5,2,2
56738,0,5,4,5,3
56739,0,2,2,4,4
56740,0,2,2,1,4
56741,3,5,4,3,3
56742,0,1,0,5,0
56743,2,0,0,5,0
56744,3,1,0,0,1
56745,2,0,4,0,3
56746,3,1,3,5,1
56747,0,1,4,0,2
56748,3,0,0,5,0
56749,3,2,2,2,4
56750,0,4,0,0,0
56751,1,1,5,1,2
56752,0,1,5,3,2
56753,3,0,5,1,1
56754,3,4,5,5,1
56755,0,1,3,5,2
56756,3,3,4,5,3
56757,1,0,3,2,2
56758,3,1,0,5,1
56759,0,1,5,2,2
56760,3,1,0,1,1
56761,3,1,0,1,1
56762,1,0,0,0,0
56763,0,1,5,2,2
56764,3,0,0,2,0
56765,3,3,0,1,0
56766,1,0,0,3,0
56767,3,4,0,1,0
56768,0,1,3,1,2
56769,1,5,4,5,3
56770,0,1,0,3,0
56771,0,0,4,3,2
56772,3,3,1,2,1
56773,0,3,0,5,0
56774,5,2,2,4,4
56775,0,1,5,3,2
56776,3,4,0,1,0
56777,3,1,0,2,1
56778,3,4,1,2,1
56779,3,3,0,0,0
56780,0,5,4,5,3
56781,0,5,4,2,3
56782,0,5,4,2,3
56783,3,1,1,3,1
56784,1,5,4,0,3
56785,2,5,4,2,3
56786,1,1,3,3,2
56787,0,3,3,3,2
56788,2,0,1,4,2
56789,3,3,1,5,1
56790,3,3,3,0,1
56791,0,1,3,3,2
56792,0,1,0,5,0
56793,2,1,0,5,0
56794,1,1,0,3,0
56795,3,4,0,1,0
56796,3,4,0,1,0
56797,0,1,0,5,0
56798,2,0,1,4,2
56799,3,4,1,5,1
56800,0,0,0,1,0
56801,3,5,5,1,3
56802,0,0,0,1,0
56803,3,1,0,1,1
56804,2,3,0,5,0
56805,3,1,3,5,1
56806,0,1,0,1,0
56807,3,3,3,5,1
56808,0,1,0,3,0
56809,0,1,1,3,2
56810,0,1,3,1,2
56811,3,4,0,0,0
56812,3,0,1,3,1
56813,3,1,3,3,1
56814,0,1,1,4,2
56815,0,3,0,1,0
56816,0,3,4,5,3
56817,3,1,0,5,1
56818,1,2,2,1,4
56819,2,4,1,4,2
56820,3,2,2,4,4
56821,0,1,3,3,2
56822,0,1,1,3,2
56823,3,0,0,3,0
56824,0,1,0,2,0
56825,3,4,0,5,0
56826,1,2,2,1,4
56827,1,1,3,4,2
56828,0,1,4,1,2
56829,0,4,1,5,2
56830,3,0,0,1,0
56831,4,4,3,3,2
56832,3,0,1,3,1
56833,0,1,3,1,2
56834,3,4,1,4,1
56835,0,1,0,3,0
56836,0,1,3,1,2
56837,3,1,0,1,1
56838,3,1,1,3,1
56839,0,0,0,5,0
56840,3,1,0,3,1
56841,2,4,1,1,2
56842,5,0,1,3,2
56843,0,1,1,3,2
56844,5,1,0,1,0
56845,0,5,4,2,3
56846,2,5,4,5,3
56847,0,1,0,1,0
56848,3,5,5,5,3
56849,3,0,1,3,1
56850,0,0,0,2,0
56851,3,0,0,3,0
56852,3,5,4,0,3
56853,0,1,3,1,2
56854,0,2,2,3,4
56855,3,0,3,3,1
56856,0,1,1,4,2
56857,0,1,0,3,0
56858,0,2,2,4,4
56859,0,1,3,3,2
56860,3,0,3,1,1
56861,3,0,3,2,1
56862,3,4,0,5,0
56863,3,1,1,5,1
56864,3,2,2,3,4
56865,0,1,0,0,0
56866,3,2,2,3,4
56867,0,5,4,1,3
56868,0,1,1,3,2
56869,3,5,4,0,3
56870,0,1,1,3,2
56871,2,5,4,5,3
56872,3,5,5,1,3
56873,3,2,2,3,4
56874,0,1,0,1,0
56875,3,1,0,5,1
56876,3,4,1,4,1
56877,3,4,3,2,1
56878,0,1,5,3,2
56879,3,4,5,3,1
56880,0,0,0,1,0
56881,2,1,5,0,2
56882,3,1,5,2,1
56883,3,5,5,0,3
56884,3,4,1,4,1
56885,2,4,0,5,0
56886,0,1,0,5,0
56887,3,2,2,2,4
56888,3,2,2,4,4
56889,0,4,5,1,2
56890,2,5,5,0,3
56891,1,5,4,5,3
56892,0,4,0,3,0
56893,0,3,1,1,2
56894,2,1,1,4,2
56895,3,1,0,0,1
56896,3,0,1,3,1
56897,0,1,0,1,0
56898,3,3,5,5,1
56899,0,1,1,3,2
56900,3,3,0,1,0
56901,4,4,3,3,2
56902,2,0,0,1,0
56903,0,5,4,3,3
56904,0,5,4,3,3
56905,3,0,3,0,1
56906,3,1,0,1,1
56907,0,1,5,5,2
56908,3,1,5,5,1
56909,3,5,4,5,3
56910,3,5,4,1,3
56911,2,5,4,5,3
56912,3,4,0,5,0
56913,1,0,3,2,2
56914,3,1,1,3,1
56915,3,4,1,4,1
56916,5,1,0,1,0
56917,2,1,0,3,0
56918,3,2,2,3,4
56919,0,1,1,4,2
56920,1,1,0,0,0
56921,0,1,0,3,0
56922,3,4,3,4,1
56923,0,1,1,1,2
56924,2,4,0,5,0
56925,3,5,4,5,3
56926,3,1,0,0,1
56927,0,0,0,0,0
56928,3,0,1,4,1
56929,0,1,3,5,2
56930,3,0,5,0,1
56931,5,1,5,2,2
56932,3,1,3,5,1
56933,0,1,0,0,0
56934,2,5,4,2,3
56935,0,3,0,1,0
56936,3,5,4,1,3
56937,0,1,3,1,2
56938,3,1,3,5,1
56939,3,1,5,3,1
56940,0,5,4,0,3
56941,0,1,1,4,2
56942,0,0,0,5,0
56943,2,0,0,5,0
56944,0,2,2,2,4
56945,0,0,0,1,0
56946,0,4,0,5,0
56947,0,1,3,1,2
56948,0,1,5,3,2
56949,4,1,4,5,3
56950,3,0,0,0,0
56951,0,1,0,3,0
56952,3,1,1,0,1
56953,0,1,5,5,2
56954,1,5,4,5,3
56955,3,4,1,4,1
56956,0,5,4,0,3
56957,0,5,5,0,2
56958,3,4,1,2,1
56959,3,5,4,0,3
56960,3,3,3,1,1
56961,0,0,5,3,2
56962,3,0,3,3,1
56963,0,5,4,2,3
56964,3,1,3,5,1
56965,3,1,0,2,1
56966,2,1,5,2,2
56967,3,0,4,0,3
56968,3,4,0,1,0
56969,0,1,5,3,2
56970,1,5,4,5,3
56971,3,1,3,1,1
56972,0,2,2,4,4
56973,3,0,1,1,1
56974,3,0,1,3,1
56975,0,2,2,3,4
56976,3,1,3,5,1
56977,3,3,0,3,0
56978,3,1,1,4,1
56979,3,4,1,2,1
56980,3,0,5,0,1
56981,3,0,3,3,1
56982,0,1,3,4,2
56983,0,4,0,5,0
56984,3,0,0,5,0
56985,3,1,3,1,1
56986,3,2,2,4,4
56987,2,1,0,1,0
56988,3,4,3,2,1
56989,3,0,4,5,3
56990,0,1,0,5,0
56991,3,4,0,5,0
56992,0,4,0,0,0
56993,3,0,1,2,1
56994,3,0,0,0,0
56995,2,0,1,2,2
56996,0,1,0,2,0
56997,3,1,0,3,1
56998,3,1,1,4,1
56999,0,5,4,1,3
57000,1,4,1,0,2
57001,0,5,5,5,2
57002,3,0,0,5,0
57003,3,2,2,4,4
57004,3,5,5,0,3
57005,0,2,2,4,4
57006,3,4,0,0,0
57007,2,1,1,1,2
57008,3,1,0,5,1
57009,0,3,0,2,0
57010,2,3,0,0,0
57011,2,4,4,5,3
57012,3,0,0,1,0
57013,3,2,2,4,4
57014,0,4,0,5,0
57015,0,0,0,5,0
57016,2,1,0,0,0
57017,2,5,4,3,3
57018,2,0,3,5,2
57019,0,1,0,5,0
57020,3,1,5,5,1
57021,3,2,2,3,4
57022,3,1,0,1,1
57023,3,0,5,5,1
57024,3,5,4,5,3
57025,3,5,4,5,3
57026,0,1,5,2,2
57027,2,1,3,5,2
57028,3,4,0,5,0
57029,2,2,2,4,4
57030,2,3,1,4,2
57031,5,0,3,4,2
57032,3,5,4,1,3
57033,3,1,0,0,1
57034,1,1,5,0,2
57035,0,0,3,4,2
57036,3,0,4,1,3
57037,0,1,1,4,2
57038,3,0,1,3,1
57039,0,4,0,3,0
57040,0,4,5,2,2
57041,2,5,4,1,3
57042,3,1,0,1,1
57043,3,1,4,5,1
57044,3,1,0,3,1
57045,0,0,4,2,3
57046,1,2,2,4,4
57047,0,0,4,3,2
57048,0,4,5,2,2
57049,3,0,1,4,1
57050,3,5,4,5,3
57051,3,5,4,5,3
57052,0,4,3,1,2
57053,2,2,2,1,4
57054,3,5,4,0,3
57055,0,1,1,3,2
57056,0,2,2,1,4
57057,5,2,2,4,4
57058,3,2,2,3,4
57059,1,0,0,5,0
57060,0,2,2,4,4
57061,3,3,0,1,0
57062,1,0,0,1,0
57063,3,5,4,0,3
57064,3,1,0,2,1
57065,0,1,3,2,2
57066,2,5,5,5,3
57067,1,1,0,3,0
57068,2,0,1,4,2
57069,1,1,0,0,0
57070,3,5,4,3,3
57071,0,2,2,4,4
57072,3,0,1,1,1
57073,3,2,2,1,4
57074,2,1,0,2,0
57075,0,5,4,0,3
57076,3,3,4,0,3
57077,3,4,0,2,0
57078,3,1,0,1,1
57079,5,0,1,0,2
57080,3,0,3,1,1
57081,0,4,0,5,0
57082,0,1,5,1,2
57083,3,2,2,3,4
57084,3,1,4,3,1
57085,3,1,3,3,1
57086,3,1,1,5,1
57087,3,1,1,3,1
57088,3,0,0,0,0
57089,3,1,3,5,1
57090,3,4,3,5,1
57091,0,0,0,5,0
57092,3,1,0,5,1
57093,2,1,0,1,0
57094,0,3,0,5,0
57095,4,0,3,2,2
57096,0,1,5,1,2
57097,1,0,0,2,0
57098,3,0,0,5,0
57099,0,0,5,1,2
57100,2,1,5,1,2
57101,0,0,5,0,2
57102,3,1,0,1,1
57103,3,0,1,5,1
57104,1,0,3,3,2
57105,5,0,1,4,2
57106,1,1,1,4,2
57107,1,0,1,3,2
57108,3,0,3,3,1
57109,2,1,5,5,2
57110,0,2,2,1,4
57111,0,1,0,0,0
57112,3,1,1,1,1
57113,3,4,0,0,0
57114,3,5,4,1,3
57115,3,4,3,1,1
57116,3,0,0,1,0
57117,3,1,0,3,1
57118,3,4,4,1,3
57119,3,1,3,1,1
57120,3,0,0,5,0
57121,3,4,1,4,1
57122,3,0,1,4,1
57123,0,0,0,1,0
57124,3,0,0,3,0
57125,1,1,0,2,0
57126,5,0,1,0,2
57127,0,5,4,1,3
57128,0,1,0,1,0
57129,0,5,4,0,3
57130,2,0,0,0,0
57131,5,0,0,0,0
57132,0,5,5,5,2
57133,0,1,0,1,0
57134,2,0,0,1,0
57135,2,1,1,4,2
57136,2,1,1,2,2
57137,0,1,5,2,2
57138,0,4,0,5,0
57139,3,3,0,3,0
57140,3,4,0,5,0
57141,3,0,0,5,0
57142,1,3,0,0,0
57143,0,2,2,4,4
57144,0,1,0,5,0
57145,3,1,0,1,1
57146,3,2,2,3,4
57147,1,0,1,3,2
57148,2,0,1,1,2
57149,0,1,3,4,2
57150,3,0,5,5,1
57151,0,5,4,0,3
57152,3,3,0,5,0
57153,2,5,4,0,3
57154,2,1,1,4,2
57155,1,2,2,3,4
57156,3,4,0,5,0
57157,3,1,4,1,1
57158,3,3,2,4,4
57159,0,3,5,5,2
57160,3,1,0,1,1
57161,3,0,0,3,0
57162,0,1,1,4,2
57163,0,1,1,1,2
57164,3,1,1,2,1
57165,2,1,0,1,0
57166,3,1,4,5,1
57167,0,0,0,2,0
57168,0,2,2,4,4
57169,0,2,2,4,4
57170,3,5,4,2,3
57171,3,2,2,4,4
57172,3,1,0,1,1
57173,3,4,1,4,1
57174,3,1,0,1,1
57175,0,0,5,5,2
57176,0,4,1,3,2
57177,0,2,2,4,4
57178,3,1,0,2,1
57179,3,0,0,3,0
57180,2,5,4,0,3
57181,0,3,0,5,0
57182,0,1,1,4,2
57183,0,0,3,1,2
57184,3,3,0,2,0
57185,3,1,0,1,1
57186,0,4,5,1,2
57187,3,2,2,4,4
57188,3,1,3,2,1
57189,3,2,2,3,4
57190,3,0,5,5,1
57191,1,5,4,2,3
57192,3,0,0,1,0
57193,2,3,0,5,0
57194,3,4,3,1,1
57195,2,5,4,2,3
57196,2,1,3,3,2
57197,3,1,0,3,1
57198,3,0,0,5,0
57199,3,5,4,0,3
57200,1,1,1,4,2
57201,3,3,0,0,0
57202,0,4,1,3,2
57203,3,1,5,5,1
57204,0,4,3,2,2
57205,0,1,1,1,2
57206,3,4,0,0,0
57207,3,0,0,2,0
57208,3,1,0,3,1
57209,0,1,4,0,2
57210,0,5,4,1,3
57211,3,1,0,5,1
57212,3,5,4,5,3
57213,3,1,3,4,1
57214,3,4,3,0,1
57215,1,0,0,2,0
57216,3,2,2,4,4
57217,3,3,0,0,0
57218,3,1,3,0,1
57219,1,2,2,4,4
57220,1,5,4,0,3
57221,0,5,4,0,3
57222,0,1,5,1,2
57223,0,1,0,1,0
57224,2,3,4,0,3
57225,1,3,0,0,0
57226,0,1,1,5,2
57227,3,2,2,3,4
57228,1,4,0,5,0
57229,3,0,1,4,1
57230,5,1,0,5,0
57231,2,0,5,5,2
57232,3,0,3,5,1
57233,3,4,1,0,1
57234,3,4,0,0,0
57235,3,0,4,0,3
57236,3,1,3,0,1
57237,3,5,4,0,3
57238,3,4,3,3,1
57239,3,0,3,4,1
57240,0,0,1,0,2
57241,0,4,3,3,2
57242,0,4,0,5,0
57243,0,1,0,3,0
57244,0,1,0,3,0
57245,3,5,4,3,3
57246,3,1,5,3,1
57247,2,0,5,0,2
57248,0,4,1,2,2
57249,0,1,5,2,2
57250,0,1,1,3,2
57251,1,0,1,1,2
57252,3,1,0,3,1
57253,2,0,4,0,3
57254,0,1,5,5,2
57255,3,0,3,3,1
57256,3,1,0,0,1
57257,2,1,0,1,0
57258,3,1,0,0,1
57259,0,0,0,3,0
57260,2,0,5,0,2
57261,3,0,5,3,1
57262,3,0,1,4,1
57263,3,2,2,1,4
57264,0,5,5,3,2
57265,1,1,3,5,2
57266,3,3,3,5,1
57267,0,1,0,5,0
57268,0,1,5,3,2
57269,1,4,5,0,2
57270,3,3,3,0,1
57271,0,2,2,4,4
57272,3,0,0,3,0
57273,1,5,4,1,3
57274,3,0,0,3,0
57275,3,0,1,5,1
57276,3,4,0,3,0
57277,3,1,3,3,1
57278,3,1,0,2,1
57279,4,1,5,0,2
57280,3,2,2,4,4
57281,3,1,5,0,1
57282,3,2,2,3,4
57283,2,1,1,4,2
57284,3,1,0,0,1
57285,3,4,3,0,1
57286,2,5,4,5,3
57287,1,2,2,1,4
57288,0,3,4,1,3
57289,2,3,5,1,2
57290,3,4,4,2,3
57291,0,0,0,3,0
57292,0,0,1,0,2
57293,0,4,1,4,2
57294,0,2,2,3,4
57295,0,4,1,3,2
57296,0,1,1,0,2
57297,0,1,5,5,2
57298,0,1,3,0,2
57299,5,5,4,5,3
57300,0,1,0,0,0
57301,0,3,1,2,2
57302,2,3,4,5,3
57303,0,2,2,3,4
57304,3,4,1,4,1
57305,0,4,1,1,2
57306,5,2,2,1,4
57307,0,2,2,4,4
57308,2,1,5,2,2
57309,2,0,1,2,2
57310,0,5,4,5,3
57311,3,1,5,2,1
57312,3,0,1,3,1
57313,3,1,0,0,1
57314,0,1,0,0,0
57315,3,0,0,3,0
57316,3,0,0,0,0
57317,0,1,3,0,2
57318,3,4,1,3,1
57319,0,1,3,5,2
57320,3,1,0,0,1
57321,3,4,0,5,0
57322,3,1,1,1,1
57323,2,4,0,5,0
57324,0,1,0,3,0
57325,0,1,1,3,2
57326,3,2,2,3,4
57327,0,1,5,1,2
57328,3,0,0,3,0
57329,0,4,1,1,2
57330,2,4,0,0,0
57331,0,1,1,1,2
57332,3,4,5,0,1
57333,3,1,0,5,1
57334,3,1,0,0,1
57335,3,0,1,2,1
57336,3,0,1,4,1
57337,5,0,1,3,2
57338,3,4,1,4,1
57339,3,1,0,2,1
57340,3,1,0,0,1
57341,1,0,0,2,0
57342,2,0,0,5,0
57343,1,1,0,5,0
57344,1,5,4,2,3
57345,3,3,3,2,1
57346,3,4,5,3,1
57347,0,1,5,2,2
57348,3,0,0,3,0
57349,0,1,0,1,0
57350,3,1,3,5,1
57351,2,0,0,5,0
57352,0,0,3,0,2
57353,0,0,3,3,2
57354,3,1,3,5,1
57355,0,0,3,5,2
57356,3,1,3,3,1
57357,5,5,4,0,3
57358,3,4,0,3,0
57359,0,1,3,3,2
57360,1,0,0,3,0
57361,3,1,1,0,1
57362,0,5,4,1,3
57363,0,1,0,3,0
57364,0,4,1,4,2
57365,2,5,4,0,3
57366,0,1,5,3,2
57367,3,4,0,5,0
57368,2,3,1,5,2
57369,0,1,1,3,2
57370,0,1,3,5,2
57371,3,1,0,1,1
57372,3,0,1,0,1
57373,3,0,3,0,1
57374,3,0,3,5,1
57375,1,1,0,0,0
57376,3,1,0,0,1
57377,2,1,0,0,0
57378,3,0,3,3,1
57379,3,4,0,0,0
57380,0,1,5,3,2
57381,3,0,0,3,0
57382,0,1,0,3,0
57383,3,1,3,0,1
57384,1,3,1,0,2
57385,0,1,0,2,0
57386,3,4,3,3,1
57387,1,1,0,1,0
57388,3,2,2,3,4
57389,3,2,2,1,4
57390,1,1,0,5,0
57391,0,5,4,1,3
57392,0,5,4,0,3
57393,1,1,5,4,2
57394,3,3,5,0,1
57395,3,0,1,4,1
57396,3,4,3,0,1
57397,0,3,0,5,0
57398,3,2,2,4,4
57399,5,0,4,1,3
57400,3,1,1,3,1
57401,3,1,3,5,1
57402,0,5,4,5,3
57403,0,1,3,3,2
57404,0,4,3,3,2
57405,5,5,4,0,3
57406,0,4,0,0,0
57407,0,1,5,5,2
57408,0,1,5,4,2
57409,2,5,4,2,3
57410,3,1,0,1,1
57411,0,3,3,1,2
57412,5,4,0,0,0
57413,0,3,3,3,2
57414,2,5,4,5,3
57415,3,0,3,4,1
57416,3,4,0,0,0
57417,3,0,3,0,1
57418,0,0,3,3,2
57419,3,2,2,4,4
57420,3,4,0,5,0
57421,3,5,4,0,3
57422,3,0,0,1,0
57423,0,1,5,3,2
57424,3,1,1,3,1
57425,3,5,4,1,3
57426,0,0,1,0,2
57427,0,5,5,0,2
57428,3,2,2,4,4
57429,2,0,5,3,2
57430,3,0,5,0,1
57431,3,5,4,2,3
57432,3,0,0,3,0
57433,0,1,0,5,0
57434,3,0,3,0,1
57435,3,0,1,0,1
57436,1,1,0,5,0
57437,0,1,1,5,2
57438,1,4,0,3,0
57439,0,1,3,1,2
57440,2,4,0,1,0
57441,2,0,1,1,2
57442,3,3,4,0,3
57443,0,4,4,5,3
57444,3,5,3,1,1
57445,0,4,0,3,0
57446,0,4,0,3,0
57447,0,1,0,1,0
57448,2,0,0,5,0
57449,0,2,2,1,4
57450,2,5,4,5,3
57451,0,2,2,3,4
57452,0,1,3,3,2
57453,3,0,3,2,1
57454,0,2,2,1,4
57455,0,0,5,5,2
57456,0,1,5,3,2
57457,0,4,0,3,0
57458,0,1,3,2,2
57459,3,1,0,5,1
57460,1,1,5,3,2
57461,0,4,3,3,2
57462,2,0,0,0,0
57463,3,1,1,4,1
57464,3,1,0,5,1
57465,1,5,4,2,3
57466,3,4,0,5,0
57467,0,1,1,4,2
57468,0,1,5,3,2
57469,0,2,2,4,4
57470,3,3,0,1,0
57471,3,2,2,1,4
57472,0,2,2,1,4
57473,1,5,4,5,3
57474,3,1,0,2,1
57475,3,1,0,3,1
57476,3,0,1,0,1
57477,1,4,0,0,0
57478,2,5,4,0,3
57479,3,1,3,3,1
57480,0,4,1,4,2
57481,3,3,0,0,0
57482,0,3,5,5,2
57483,3,1,0,1,1
57484,1,1,5,1,2
57485,3,1,1,2,1
57486,3,1,0,5,1
57487,3,3,3,3,1
57488,0,1,3,3,2
57489,0,2,2,4,4
57490,4,2,2,3,4
57491,3,3,4,0,3
57492,1,1,0,3,0
57493,3,0,1,0,1
57494,0,0,3,4,2
57495,5,3,0,0,0
57496,2,2,2,4,4
57497,3,2,2,4,4
57498,3,0,3,2,1
57499,3,1,0,0,1
57500,3,1,3,3,1
57501,0,1,0,3,0
57502,2,3,4,3,3
57503,3,4,3,4,1
57504,3,2,2,4,4
57505,4,5,4,5,3
57506,3,1,3,1,1
57507,0,0,1,0,2
57508,0,0,3,4,2
57509,0,0,5,1,2
57510,0,0,0,5,0
57511,3,2,2,3,4
57512,3,1,0,0,1
57513,0,0,3,2,2
57514,0,1,1,4,2
57515,3,0,0,2,0
57516,1,1,0,0,0
57517,0,1,5,5,2
57518,3,0,3,4,1
57519,3,3,0,5,0
57520,4,1,5,3,2
57521,3,1,0,0,1
57522,0,2,2,3,4
57523,3,1,5,0,1
57524,0,1,3,3,2
57525,3,2,2,3,4
57526,3,1,0,1,1
57527,0,1,0,1,0
57528,3,4,3,1,1
57529,3,0,0,2,0
57530,0,1,5,2,2
57531,0,1,5,1,2
57532,0,4,0,0,0
57533,5,0,0,0,0
57534,3,1,0,2,1
57535,2,4,4,5,3
57536,0,2,2,2,4
57537,2,5,4,1,3
57538,3,1,0,0,1
57539,0,1,0,0,0
57540,0,1,0,3,0
57541,0,0,0,2,0
57542,1,1,3,4,2
57543,2,3,3,1,2
57544,0,5,4,5,3
57545,2,1,1,4,2
57546,3,1,0,3,1
57547,1,5,4,0,3
57548,5,1,1,3,2
57549,3,0,0,5,0
57550,2,5,5,0,3
57551,3,4,0,0,0
57552,0,0,0,0,0
57553,0,1,1,2,2
57554,3,0,0,0,0
57555,0,1,3,5,2
57556,0,0,3,1,2
57557,3,0,0,0,0
57558,1,5,4,0,3
57559,5,0,1,0,2
57560,0,2,2,4,4
57561,2,4,0,0,0
57562,3,1,0,0,1
57563,3,5,4,1,3
57564,1,1,0,3,0
57565,3,3,0,0,0
57566,2,1,5,0,2
57567,0,0,0,1,0
57568,0,1,0,5,0
57569,2,1,0,3,0
57570,2,4,0,0,0
57571,3,3,1,2,1
57572,1,0,1,2,2
57573,3,5,4,5,3
57574,3,4,0,5,0
57575,1,5,4,5,3
57576,2,0,1,0,2
57577,0,1,1,3,2
57578,3,3,0,0,0
57579,1,5,4,1,3
57580,3,3,4,3,3
57581,3,1,0,2,1
57582,3,1,3,1,1
57583,0,1,5,1,2
57584,3,1,0,3,1
57585,3,1,0,1,1
57586,3,4,3,5,1
57587,3,1,0,0,1
57588,3,0,5,0,1
57589,0,4,3,5,2
57590,3,0,0,0,0
57591,3,2,2,3,4
57592,0,5,4,5,3
57593,0,5,4,2,3
57594,5,1,3,0,2
57595,2,1,0,2,0
57596,2,5,4,5,3
57597,3,0,5,4,1
57598,0,0,1,3,2
57599,0,3,4,5,3
57600,1,0,0,0,0
57601,2,4,3,0,2
57602,5,1,0,2,0
57603,3,4,0,3,0
57604,3,4,0,2,0
57605,0,1,5,5,2
57607,0,4,0,1,0
57608,2,1,0,1,0
57609,4,0,1,4,2
57610,0,1,0,5,0
57611,1,4,0,1,0
57612,3,1,0,2,1
57613,0,1,1,0,2
57614,4,3,0,0,0
57615,3,4,0,3,0
57616,3,1,3,5,1
57617,3,0,4,2,3
57618,3,0,0,0,0
57619,1,1,0,0,0
57620,4,0,0,0,0
57621,3,1,0,0,1
57622,3,5,4,2,3
57623,4,3,5,5,2
57624,3,5,5,1,3
57625,0,1,3,5,2
57626,3,1,4,0,1
57627,3,4,0,3,0
57628,0,1,3,1,2
57629,3,0,0,0,0
57630,0,1,5,5,2
57631,2,0,1,3,2
57632,3,0,0,3,0
57633,3,0,3,2,1
57634,3,0,1,0,1
57635,0,1,5,2,2
57636,0,1,4,3,2
57637,1,1,3,4,2
57638,3,3,0,0,0
57639,2,0,0,0,0
57640,5,1,5,0,2
57641,0,0,0,0,0
57642,3,4,3,3,1
57643,2,4,0,5,0
57644,0,1,1,1,2
57645,3,1,0,3,1
57646,0,5,5,1,2
57647,0,4,1,3,2
57648,0,4,1,2,2
57649,3,1,3,3,1
57650,0,2,2,1,4
57651,2,1,5,5,2
57652,2,5,5,5,3
57653,3,5,4,0,3
57654,3,2,2,4,4
57655,3,0,0,0,0
57656,2,0,3,5,2
57657,3,1,0,0,1
57658,3,1,3,0,1
57659,3,4,0,5,0
57660,3,0,1,4,1
57661,4,3,0,3,0
57662,1,3,1,1,2
57663,3,2,2,4,4
57664,0,0,1,3,2
57665,3,2,2,3,4
57666,5,5,4,3,3
57667,0,3,3,0,2
57668,3,1,5,5,1
57669,3,1,3,1,1
57670,3,1,1,2,1
57671,0,1,5,3,2
57672,3,1,5,0,1
57673,3,0,5,5,1
57674,3,4,3,0,1
57675,0,0,0,2,0
57676,3,3,0,2,0
57677,0,1,5,0,2
57678,3,1,1,4,1
57679,5,3,4,0,3
57680,0,1,5,0,2
57681,3,1,0,5,1
57682,0,5,4,5,3
57683,0,3,0,0,0
57684,0,1,1,3,2
57685,3,0,0,5,0
57686,0,1,0,3,0
57687,1,2,2,1,4
57688,0,3,0,5,0
57689,0,0,5,3,2
57690,3,1,0,2,1
57691,3,2,2,4,4
57692,3,0,0,3,0
57693,2,1,0,5,0
57694,3,1,3,4,1
57695,3,4,3,3,1
57696,2,3,5,5,2
57697,3,0,1,4,1
57698,3,1,3,3,1
57699,1,2,2,3,4
57700,0,3,0,1,0
57701,1,1,3,3,2
57702,0,1,3,5,2
57703,0,4,3,5,2
57704,0,3,2,2,2
57705,2,1,3,1,2
57706,1,0,3,3,2
57707,3,1,3,1,1
57708,3,1,0,1,1
57709,0,1,1,1,2
57710,3,0,3,3,1
57711,0,5,4,0,3
57712,3,2,2,4,4
57713,0,4,0,2,0
57714,0,0,0,3,0
57715,0,1,3,3,2
57716,3,1,3,3,1
57717,0,5,4,1,3
57718,0,0,5,0,2
57719,2,2,2,3,4
57720,0,0,0,3,0
57721,2,1,0,3,0
57722,0,0,4,2,3
57723,3,3,0,0,0
57724,3,2,2,4,4
57725,3,0,1,3,1
57726,0,1,0,1,0
57727,0,5,4,1,3
57728,2,1,4,5,3
57729,0,3,0,5,0
57730,0,3,0,3,0
57731,3,4,1,1,1
57732,1,1,0,3,0
57733,0,2,2,4,4
57734,2,0,1,2,2
57735,0,5,3,5,2
57736,2,2,2,3,4
57737,3,5,4,0,3
57738,1,0,0,5,0
57739,0,1,1,5,2
57740,3,0,1,4,1
57741,3,5,4,5,3
57742,3,1,5,5,1
57743,3,0,0,3,0
57744,1,2,2,3,4
57745,3,3,1,4,1
57746,3,4,3,4,1
57747,5,1,0,3,0
57748,3,1,0,0,1
57749,3,1,3,3,1
57750,3,3,3,0,1
57751,0,3,4,0,3
57752,5,1,1,4,2
57753,3,4,0,1,0
57754,1,3,1,4,2
57755,1,1,1,3,2
57756,3,1,0,1,1
57757,3,2,2,4,4
57758,0,0,3,4,2
